chart|date|executionTime|upstreamLatency|proxyLatency|responseCode
2017/02/18|12:10:03|818|886|0|200
2017/02/18|12:20:03|655|664|0|200
2017/02/18|12:30:03|614|608|0|200
2017/02/18|12:40:03|593|624|0|200
2017/02/18|12:50:03|608|636|0|200
2017/02/18|13:00:03|611|633|0|200
2017/02/18|13:10:03|598|638|0|200
2017/02/18|13:20:03|615|633|0|200
2017/02/18|13:30:03|613|605|0|200
2017/02/18|13:40:03|595|623|0|200
2017/02/18|13:50:03|1001|1064|0|200
2017/02/18|14:00:03|1071|982|0|200
2017/02/18|14:10:03|1022|1062|0|200
2017/02/18|14:20:03|971|992|0|200
2017/02/18|14:30:03|618|616|0|200
2017/02/18|14:40:03|600|627|0|200
2017/02/18|14:50:03|619|620|0|200
2017/02/18|15:00:02|617|604|0|200
2017/02/18|15:10:03|593|624|0|200
2017/02/18|15:20:03|608|618|0|200
2017/02/18|15:30:03|611|612|0|200
2017/02/18|15:40:03|591|621|0|200
2017/02/18|15:50:02|612|648|0|200
2017/02/18|16:00:03|617|640|0|200
2017/02/18|16:10:03|594|635|0|200
2017/02/18|16:20:03|609|627|0|200
2017/02/18|16:30:03|612|613|0|200
2017/02/18|16:40:02|593|645|0|200
2017/02/18|16:50:03|611|622|0|200
2017/02/18|17:00:03|616|639|0|200
2017/02/18|17:10:04|593|624|0|200
2017/02/18|17:20:03|610|631|0|200
2017/02/18|17:30:03|609|614|0|200
2017/02/18|17:40:02|594|631|0|200
2017/02/18|17:50:03|610|624|0|200
2017/02/18|18:00:03|615|604|0|200
2017/02/18|18:10:03|597|619|0|200
2017/02/18|18:20:03|614|620|0|200
2017/02/18|18:30:04|609|607|0|200
2017/02/18|18:40:03|596|624|0|200
2017/02/18|18:50:03|610|628|0|200
2017/02/18|19:00:03|610|604|0|200
2017/02/18|19:10:03|592|638|0|200
2017/02/18|19:20:02|611|625|0|200
2017/02/18|19:30:03|613|612|0|200
2017/02/18|19:40:03|592|629|0|200
2017/02/18|19:50:02|611|630|0|200
2017/02/18|20:00:03|606|617|0|200
2017/02/18|20:10:02|596|634|0|200
2017/02/18|20:20:03|608|625|0|200
2017/02/18|20:30:03|614|623|0|200
2017/02/18|20:40:03|596|624|0|200
2017/02/18|20:50:03|611|619|0|200
2017/02/18|21:00:03|617|615|0|200
2017/02/18|21:10:03|593|620|0|200
2017/02/18|21:20:02|608|617|0|200
2017/02/18|21:30:03|614|608|0|200
2017/02/18|21:40:02|619|624|0|200
2017/02/18|21:50:03|1044|1063|0|200
2017/02/18|22:00:03|995|931|0|200
2017/02/18|22:10:03|1035|1009|0|200
2017/02/18|22:20:03|835|965|0|200
2017/02/18|22:30:03|618|615|0|200
2017/02/18|22:40:02|603|636|0|200
2017/02/18|22:50:03|614|627|0|200
2017/02/18|23:00:03|616|604|0|200
2017/02/18|23:10:03|609|636|0|200
2017/02/18|23:20:03|609|617|0|200
2017/02/18|23:30:03|610|619|0|200
2017/02/18|23:40:03|593|625|0|200
2017/02/18|23:50:03|608|626|0|200
2017/02/19|00:00:03|625|619|0|200
2017/02/19|00:10:03|596|646|0|200
2017/02/19|00:20:03|612|638|0|200
2017/02/19|00:30:03|610|626|0|200
2017/02/19|00:40:03|598|633|0|200
2017/02/19|00:50:03|610|625|0|200
2017/02/19|01:00:03|624|606|0|200
2017/02/19|01:10:03|0|0|0|0
2017/02/19|01:20:02|614|714|0|200
2017/02/19|01:30:03|608|632|0|200
2017/02/19|01:40:02|622|619|0|200
2017/02/19|01:50:03|602|620|0|200
2017/02/19|02:00:03|680|636|0|200
2017/02/19|02:10:03|597|613|0|200
2017/02/19|02:20:03|594|620|0|200
2017/02/19|02:30:02|600|623|0|200
2017/02/19|02:40:03|599|608|0|200
2017/02/19|02:50:03|595|623|0|200
2017/02/19|03:00:03|610|609|0|200
2017/02/19|03:10:02|594|625|0|200
2017/02/19|03:20:03|607|605|0|200
2017/02/19|03:30:02|591|609|0|200
2017/02/19|03:40:03|592|614|0|200
2017/02/19|03:50:02|597|607|0|200
2017/02/19|04:00:03|607|672|0|200
2017/02/19|04:10:03|589|629|0|200
2017/02/19|04:20:04|595|609|0|200
2017/02/19|04:30:03|591|615|0|200
2017/02/19|04:40:02|591|627|0|200
2017/02/19|04:50:02|594|614|0|200
2017/02/19|05:00:03|595|605|0|200
2017/02/19|05:10:02|591|611|0|200
2017/02/19|05:20:03|594|608|0|200
2017/02/19|05:30:03|608|602|0|200
2017/02/19|05:40:03|592|612|0|200
2017/02/19|05:50:02|598|604|0|200
2017/02/19|06:00:02|604|616|0|200
2017/02/19|06:10:04|611|624|0|200
2017/02/19|06:20:02|602|614|0|200
2017/02/19|06:30:02|596|617|0|200
2017/02/19|06:40:02|591|614|0|200
2017/02/19|06:50:03|595|620|0|200
2017/02/19|07:00:02|593|617|0|200
2017/02/19|07:10:03|593|609|0|200
2017/02/19|07:20:02|592|615|0|200
2017/02/19|07:30:02|591|611|0|200
2017/02/19|07:40:02|600|626|0|200
2017/02/19|07:50:03|595|618|0|200
2017/02/19|08:00:03|591|604|0|200
2017/02/19|08:10:02|587|611|0|200
2017/02/19|08:20:03|594|608|0|200
2017/02/19|08:30:02|591|615|0|200
2017/02/19|08:40:03|590|630|0|200
2017/02/19|08:50:02|597|604|0|200
2017/02/19|09:00:03|597|611|0|200
2017/02/19|09:10:02|594|613|0|200
2017/02/19|09:20:03|594|609|0|200
2017/02/19|09:30:02|591|607|0|200
2017/02/19|09:40:02|589|630|0|200
2017/02/19|09:50:02|596|637|0|200
2017/02/19|10:00:03|592|608|0|200
2017/02/19|10:10:03|589|629|0|200
2017/02/19|10:20:03|595|614|0|200
2017/02/19|10:30:03|603|611|0|200
2017/02/19|10:40:02|590|605|0|200
2017/02/19|10:50:02|596|615|0|200
2017/02/19|11:00:03|589|600|0|200
2017/02/19|11:10:03|589|606|0|200
2017/02/19|11:20:03|593|615|0|200
2017/02/19|11:30:03|590|607|0|200
2017/02/19|11:40:03|588|625|0|200
2017/02/19|11:50:03|598|616|0|200
2017/02/19|12:00:02|594|637|0|200
2017/02/19|12:10:03|590|621|0|200
2017/02/19|12:20:02|607|617|0|200
2017/02/19|12:30:03|588|610|0|200
2017/02/19|12:40:02|607|640|0|200
2017/02/19|12:50:02|595|611|0|200
2017/02/19|13:00:02|600|608|0|200
2017/02/19|13:10:02|592|617|0|200
2017/02/19|13:20:03|596|623|0|200
2017/02/19|13:30:03|590|625|0|200
2017/02/19|13:40:02|589|608|0|200
2017/02/19|13:50:03|598|604|0|200
2017/02/19|14:00:02|978|805|0|200
2017/02/19|14:10:02|1073|1060|0|200
2017/02/19|14:20:02|997|971|0|200
2017/02/19|14:30:03|1030|1021|0|200
2017/02/19|14:40:02|603|632|0|200
2017/02/19|14:50:02|597|608|0|200
2017/02/19|15:00:03|602|645|0|200
2017/02/19|15:10:02|598|616|0|200
2017/02/19|15:20:02|597|608|0|200
2017/02/19|15:30:03|590|614|0|200
2017/02/19|15:40:03|592|610|0|200
2017/02/19|15:50:02|602|613|0|200
2017/02/19|16:00:03|599|616|0|200
2017/02/19|16:10:03|591|620|0|200
2017/02/19|16:20:03|600|609|0|200
2017/02/19|16:30:03|591|601|0|200
2017/02/19|16:40:02|942|1025|0|200
2017/02/19|16:50:03|931|1034|0|200
2017/02/19|17:00:03|807|935|0|200
2017/02/19|17:10:03|947|894|0|200
2017/02/19|17:20:02|592|621|0|200
2017/02/19|17:30:03|725|769|0|200
2017/02/19|17:40:03|589|608|0|200
2017/02/19|17:50:03|600|631|0|200
2017/02/19|18:00:03|591|619|0|200
2017/02/19|18:10:03|597|623|0|200
2017/02/19|18:20:03|589|604|0|200
2017/02/19|18:30:03|590|622|0|200
2017/02/19|18:40:03|595|620|0|200
2017/02/19|18:50:03|593|609|0|200
2017/02/19|19:00:03|599|604|0|200
2017/02/19|19:10:03|594|612|0|200
2017/02/19|19:20:03|597|602|0|200
2017/02/19|19:30:03|596|604|0|200
2017/02/19|19:40:02|594|624|0|200
2017/02/19|19:50:03|593|610|0|200
2017/02/19|20:00:02|592|632|0|200
2017/02/19|20:10:03|596|614|0|200
2017/02/19|20:20:02|592|599|0|200
2017/02/19|20:30:03|593|628|0|200
2017/02/19|20:40:03|594|617|0|200
2017/02/19|20:50:02|599|600|0|200
2017/02/19|21:00:03|594|616|0|200
2017/02/19|21:10:03|595|612|0|200
2017/02/19|21:20:03|605|616|0|200
2017/02/19|21:30:03|628|622|0|200
2017/02/19|21:40:03|592|614|0|200
2017/02/19|21:50:03|592|611|0|200
2017/02/19|22:00:03|597|656|0|200
2017/02/19|22:10:03|594|616|0|200
2017/02/19|22:20:02|589|625|0|200
2017/02/19|22:30:02|595|613|0|200
2017/02/19|22:40:03|603|628|0|200
2017/02/19|22:50:03|591|598|0|200
2017/02/19|23:00:03|605|605|0|200
2017/02/19|23:10:02|592|611|0|200
2017/02/19|23:20:03|592|605|0|200
2017/02/19|23:30:03|591|615|0|200
2017/02/19|23:40:03|594|609|0|200
2017/02/19|23:50:03|592|613|0|200
2017/02/20|00:00:04|595|616|0|200
2017/02/20|00:10:03|595|601|0|200
2017/02/20|00:20:03|588|606|0|200
2017/02/20|00:30:03|602|613|0|200
2017/02/20|00:40:03|609|614|0|200
2017/02/20|00:50:02|591|623|0|200
2017/02/20|01:00:03|606|604|0|200
2017/02/20|01:10:04|706|1479|0|200
2017/02/20|01:20:02|600|633|0|200
2017/02/20|01:30:03|599|624|0|200
2017/02/20|01:40:03|604|619|0|200
2017/02/20|01:50:03|597|665|0|200
2017/02/20|02:00:03|617|614|0|200
2017/02/20|02:10:03|600|617|0|200
2017/02/20|02:20:03|605|620|0|200
2017/02/20|02:30:03|610|624|0|200
2017/02/20|02:40:02|597|636|0|200
2017/02/20|02:50:03|605|614|0|200
2017/02/20|03:00:03|604|680|0|200
2017/02/20|03:10:03|595|634|0|200
2017/02/20|03:20:02|604|621|0|200
2017/02/20|03:30:03|597|617|0|200
2017/02/20|03:40:03|600|642|0|200
2017/02/20|03:50:03|599|624|0|200
2017/02/20|04:00:03|606|631|0|200
2017/02/20|04:10:03|596|612|0|200
2017/02/20|04:20:02|600|613|0|200
2017/02/20|04:30:04|600|632|0|200
2017/02/20|04:40:03|600|624|0|200
2017/02/20|04:50:03|610|621|0|200
2017/02/20|05:00:03|645|610|0|200
2017/02/20|05:10:03|600|624|0|200
2017/02/20|05:20:03|600|648|0|200
2017/02/20|05:30:03|618|631|0|200
2017/02/20|05:40:03|595|626|0|200
2017/02/20|05:50:02|597|617|0|200
2017/02/20|06:00:03|611|617|0|200
2017/02/20|06:10:03|598|631|0|200
2017/02/20|06:20:03|599|608|0|200
2017/02/20|06:30:03|601|608|0|200
2017/02/20|06:40:03|596|636|0|200
2017/02/20|06:50:03|603|619|0|200
2017/02/20|07:00:03|603|616|0|200
2017/02/20|07:10:03|593|611|0|200
2017/02/20|07:20:03|622|630|0|200
2017/02/20|07:30:03|600|614|0|200
2017/02/20|07:40:02|595|620|0|200
2017/02/20|07:50:03|611|647|0|200
2017/02/20|08:00:03|607|628|0|200
2017/02/20|08:10:03|610|626|0|200
2017/02/20|08:20:03|616|627|0|200
2017/02/20|08:30:03|602|611|0|200
2017/02/20|08:40:03|594|616|0|200
2017/02/20|08:50:03|613|639|0|200
2017/02/20|09:00:03|601|619|0|200
2017/02/20|09:10:05|595|614|0|200
2017/02/20|09:20:03|1126|1194|0|200
2017/02/20|09:30:03|1037|1028|0|200
2017/02/20|09:40:03|984|1043|0|200
2017/02/20|09:50:03|1123|1014|0|200
2017/02/20|10:00:03|688|724|0|200
2017/02/20|10:10:03|937|1014|0|200
2017/02/20|10:20:03|626|634|0|200
2017/02/20|10:30:03|606|613|0|200
2017/02/20|10:40:03|596|637|0|200
2017/02/20|10:50:03|635|630|0|200
2017/02/20|11:00:03|608|617|0|200
2017/02/20|11:10:03|601|618|0|200
2017/02/20|11:20:03|632|625|0|200
2017/02/20|11:30:03|598|626|0|200
2017/02/20|11:40:03|599|623|0|200
2017/02/20|11:50:03|611|660|0|200
2017/02/20|12:00:03|605|615|0|200
2017/02/20|12:10:03|597|624|0|200
2017/02/20|12:20:03|633|643|0|200
2017/02/20|12:30:03|601|631|0|200
2017/02/20|12:40:03|599|632|0|200
2017/02/20|12:50:03|626|634|0|200
2017/02/20|13:00:03|600|620|0|200
2017/02/20|13:10:03|598|629|0|200
2017/02/20|13:20:03|613|651|0|200
2017/02/20|13:30:03|598|637|0|200
2017/02/20|13:40:03|597|622|0|200
2017/02/20|13:50:03|617|626|0|200
2017/02/20|14:00:03|605|609|0|200
2017/02/20|14:10:03|596|634|0|200
2017/02/20|14:20:03|610|619|0|200
2017/02/20|14:30:03|600|625|0|200
2017/02/20|14:40:03|618|627|0|200
2017/02/20|14:50:03|617|628|0|200
2017/02/20|15:00:03|602|628|0|200
2017/02/20|15:10:03|600|626|0|200
2017/02/20|15:20:03|614|633|0|200
2017/02/20|15:30:03|602|616|0|200
2017/02/20|15:40:03|595|623|0|200
2017/02/20|15:50:03|620|646|0|200
2017/02/20|16:00:04|602|618|0|200
2017/02/20|16:10:03|599|623|0|200
2017/02/20|16:20:03|611|626|0|200
2017/02/20|16:30:03|598|623|0|200
2017/02/20|16:40:03|591|626|0|200
2017/02/20|16:50:03|612|640|0|200
2017/02/20|17:00:06|600|615|0|200
2017/02/20|17:10:03|594|620|0|200
2017/02/20|17:20:03|632|635|0|200
2017/02/20|17:30:03|599|607|0|200
2017/02/20|17:40:03|595|622|0|200
2017/02/20|17:50:03|643|623|0|200
2017/02/20|18:00:03|604|618|0|200
2017/02/20|18:10:03|594|656|0|200
2017/02/20|18:20:03|602|629|0|200
2017/02/20|18:30:03|600|606|0|200
2017/02/20|18:40:03|620|626|0|200
2017/02/20|18:50:03|614|616|0|200
2017/02/20|19:00:03|603|607|0|200
2017/02/20|19:10:03|600|619|0|200
2017/02/20|19:20:03|605|615|0|200
2017/02/20|19:30:03|602|620|0|200
2017/02/20|19:40:03|593|629|0|200
2017/02/20|19:50:03|598|617|0|200
2017/02/20|20:00:03|602|614|0|200
2017/02/20|20:10:03|600|619|0|200
2017/02/20|20:20:02|614|625|0|200
2017/02/20|20:30:03|641|629|0|200
2017/02/20|20:40:03|593|614|0|200
2017/02/20|20:50:03|601|622|0|200
2017/02/20|21:00:03|603|614|0|200
2017/02/20|21:10:03|595|641|0|200
2017/02/20|21:20:03|600|608|0|200
2017/02/20|21:30:03|600|636|0|200
2017/02/20|21:40:03|590|616|0|200
2017/02/20|21:50:03|615|626|0|200
